id,symbol,name,Proximal,Distal,foldChange,log2FoldChange,pval,FDR
ENSDARG00000053528,nog3,noggin 3,82.45799799,145.0547657,1.759125981,0.814858806,7.67E-06,5.10E-05
ENSDARG00000053530,cyp4f3,"cytochrome P450, family 4, subfamily F, polypeptide 3",36.88797376,20.83129095,0.564729479,-0.824368151,0.002473716,0.009173643
ENSDARG00000053535,lmo7b,LIM domain 7b,221.1593525,22.3586818,0.101101674,-3.306121214,9.79E-08,9.09E-07
ENSDARG00000053542,kctd12.2,potassium channel tetramerisation domain containing 12.2,300.2390871,180.6672174,0.60174582,-0.732773879,4.92E-08,4.78E-07
ENSDARG00000053544,hspa4l,heat shock protein 4 like,1.867702432,1.249705004,0.669290617,-0.579295306,0.727708661,0.847370193
ENSDARG00000053547,jakmip2,janus kinase and microtubule interacting protein 2,13.29754211,5.120735724,0.385135128,-1.376563377,0.029027175,0.074108251
ENSDARG00000053554,wdr76,WD repeat domain 76,23.71095625,27.35793289,1.15380328,0.206397269,0.45507514,0.6232053
ENSDARG00000053558,rtkn2a,rhotekin 2a,6.496693381,7.164387792,1.102758682,0.141117119,0.859975372,0.936655975
ENSDARG00000053561,ms4a17a.11,"membrane-spanning 4-domains, subfamily A, member 17A.11",135.3444939,223.8169433,1.653678573,0.725678844,5.99E-07,4.89E-06
ENSDARG00000053563,si:ch73-56d11.4,membrane-spanning 4-domains subfamily A member 4D-like,215.7259813,236.3099085,1.095416564,0.1314796,0.384355844,0.555104238
ENSDARG00000053568,pstpip1b,proline-serine-threonine phosphatase interacting protein 1b,39.98911436,22.90852185,0.572879628,-0.803696059,0.001820561,0.00701835
ENSDARG00000053569,sox3,SRY (sex determining region Y)-box 3,790.5593297,3022.948767,3.82380655,1.935009538,2.09E-15,4.69E-14
ENSDARG00000053570,p2ry4,"pyrimidinergic receptor P2Y, G-protein coupled, 4",26.75827365,49.05965077,1.833407417,0.874527415,0.000362498,0.001673025
ENSDARG00000053574,fancd2,"Fanconi anemia, complementation group D2",178.0272334,169.3390392,0.951197661,-0.072182928,0.631486049,0.772623897
ENSDARG00000053575,gpat2,"glycerol-3-phosphate acyltransferase 2, mitochondrial",2.815461475,2.866451828,1.018104403,0.025885512,1,1
ENSDARG00000053583,cers6,ceramide synthase 6,41.6134486,28.74763482,0.690833011,-0.533591072,0.065661146,0.144145338
ENSDARG00000053586,creb1b,cAMP responsive element binding protein 1a,239.5418964,249.124335,1.040003017,0.056587713,0.607741799,0.754366962
ENSDARG00000053609,pddc1,Parkinson disease 7 domain containing 1,49.73011307,48.73664894,0.980023288,-0.029112063,0.954205111,0.995418605
ENSDARG00000053617,camk2a,calcium/calmodulin-dependent protein kinase II alpha,18.1813104,14.02894197,0.771625919,-0.37402649,0.393075632,0.563731975
ENSDARG00000053619,sra1,steroid receptor RNA activator 1,173.0964298,204.8953938,1.183705581,0.24331029,0.104488932,0.2084968
ENSDARG00000053620,ebi3,Epstein-Barr virus induced 3,3.360021749,1.407676119,0.419121393,-1.254559931,0.232984625,0.385791154
ENSDARG00000053624,csf1rb,"colony stimulating factor 1 receptor, b",85.92287408,34.52020744,0.401765025,-1.315576116,2.13E-07,1.88E-06
ENSDARG00000053625,anxa2b,annexin A2b,23.55182813,4.890357278,0.207676006,-2.267593552,2.22E-08,2.26E-07
ENSDARG00000053630,,intelectin-1a-like,2.803938816,3.022726835,1.078000995,0.10835851,1,1
ENSDARG00000053636,cracr2b,calcium release activated channel regulator 2B,33.04398894,3.607323045,0.109194258,-3.195031102,5.38E-16,1.29E-14
ENSDARG00000053646,adrb3a,adrenoceptor beta 3a,5.22785802,18.57412674,3.55242515,1.828804252,4.82E-05,0.000273197
ENSDARG00000053652,ndufaf6,"NADH dehydrogenase (ubiquinone) complex I, assembly factor 6",62.76379806,37.44031825,0.596533716,-0.745324413,0.000476891,0.002132841
ENSDARG00000053656,lypla2,lysophospholipase II,838.5724626,952.3839715,1.13572038,0.18360768,0.104950291,0.209203357
ENSDARG00000053665,gabrg2,"gamma-aminobutyric acid (GABA) A receptor, gamma 2",2.048536089,1.429303576,0.697866987,-0.518976008,0.758562413,0.867457965
ENSDARG00000053666,myb,v-myb avian myeloblastosis viral oncogene homolog,953.4255996,1752.347658,1.837948154,0.878096071,3.14E-11,4.71E-10
ENSDARG00000053668,stag2b,stromal antigen 2b,3764.283993,4234.662228,1.124958189,0.169871382,0.110686169,0.217982085
ENSDARG00000053684,aldob,"aldolase b, fructose-bisphosphate",4687.77705,2859.81831,0.610058599,-0.712980268,1.94E-11,2.99E-10
ENSDARG00000053685,gtf2a2,"general transcription factor IIA, 2",92.52959819,111.3842282,1.203766434,0.267555494,0.1197063,0.231633423
ENSDARG00000053691,maea,macrophage erythroblast attacher,247.0591894,285.7777458,1.1567171,0.210036065,0.100011536,0.201394919
ENSDARG00000053695,zgc:162948,zgc:162948,69.56214525,63.06841173,0.9066498,-0.141382688,0.516795972,0.679652334
ENSDARG00000053702,il2rgb,"interleukin 2 receptor, gamma b",16.61066821,15.78417792,0.950246401,-0.07362644,0.868492329,0.94203061
ENSDARG00000053708,ghrhrb,growth hormone releasing hormone receptor b,27.64023959,14.56141904,0.526836685,-0.924572287,0.002984068,0.010770994
ENSDARG00000053709,si:ch73-89b15.3,,15.89057227,1.059808386,0.066752891,-3.905025877,3.53E-10,4.66E-09
ENSDARG00000053711,,ovarian cancer G-protein coupled receptor 1-like,19.97552082,23.06935008,1.154873278,0.207734557,0.503449091,0.667576347
ENSDARG00000053713,ccdc88c,coiled-coil domain containing 88C,1380.338135,1203.642732,0.871991311,-0.197614336,0.080591692,0.169772093
ENSDARG00000053716,zgc:153990,zgc:153990,316.8864591,278.7151488,0.879543008,-0.185173971,0.158539187,0.288145619
ENSDARG00000053728,ttll3,"tubulin tyrosine ligase-like family, member 3",46.71520923,78.90548003,1.689059993,0.756220571,0.000377614,0.001734578
ENSDARG00000053744,dcdc2b,doublecortin domain containing 2B,72.92824893,43.10455264,0.591059873,-0.758623814,0.000896109,0.00375448
ENSDARG00000053746,,oxysterol-binding protein-related protein 1-like,11.47210357,11.90433848,1.037673757,0.053352934,0.951186469,0.993469805
ENSDARG00000053753,mff,mitochondrial fission factor,203.3025999,251.0531802,1.234873265,0.304362986,0.023404921,0.062338541
ENSDARG00000053761,si:dkey-187j14.4,si:dkey-187j14.4,53.5742857,94.25685927,1.759353367,0.815045278,0.00829678,0.026099172
ENSDARG00000053771,,"amyloid beta (A4) precursor protein-binding, family B, member 3",1.322588829,1.613901099,1.220092723,0.286990792,0.871779648,0.944021232
ENSDARG00000053774,alpi.2,"alkaline phosphatase, intestinal, tandem duplicate 2",11.95252583,9.954255056,0.832830012,-0.263906036,0.596730977,0.745802188
ENSDARG00000053792,si:rp71-1g18.1,,25.13666483,21.65293952,0.861414124,-0.215221117,0.702765879,0.829594101
ENSDARG00000053800,si:ch211-276c2.4,zinc finger protein 239-like,178.4597707,162.0505656,0.908051473,-0.139154016,0.398846478,0.569356693
ENSDARG00000053802,cbln5,,4.126429264,1.892364622,0.458727334,-1.12429122,0.199070111,0.342123431
ENSDARG00000053803,klhl43,kelch-like protein 31,3.359855552,0.811809215,0.241845924,-2.047839873,0.070068251,0.151770231
ENSDARG00000053804,osbpl2a,oxysterol binding protein-like 2a,196.2888479,185.4363758,0.944712005,-0.082053504,0.533874372,0.694571182
ENSDARG00000053805,trub1,TruB pseudouridine (psi) synthase family member 1,86.36258489,62.57212269,0.724531326,-0.464880027,0.014047956,0.040569887
ENSDARG00000053810,hnrnpc,heterogeneous nuclear ribonucleoprotein C,333.9589395,328.0888918,0.982422899,-0.025583907,0.870169633,0.943106886
ENSDARG00000053820,pcmtd2,protein-L-isoaspartate (D-aspartate) O-methyltransferase domain containing 2,16.4473182,27.01384683,1.642407844,0.715812423,0.021899926,0.058987899
ENSDARG00000053828,ubxn11,UBX domain protein 11,3.185132902,3.004544968,0.943320653,-0.084179841,0.986010765,1
ENSDARG00000053829,pax9,paired box 9,71.80257543,101.4067887,1.412294417,0.498040875,0.004329563,0.014914497
ENSDARG00000053833,mtnr1ba,melatonin receptor type 1Ba,7.843780973,2.534631887,0.323225326,-1.629387852,0.011438861,0.034173486
ENSDARG00000053835,plekhh1,"pleckstrin homology domain containing, family H (with MyTH4 domain) member 1",558.1899436,375.5772372,0.672849034,-0.571645249,2.17E-06,1.60E-05
ENSDARG00000053836,si:ch211-284o19.8,si:ch211-284o19.8,24.98317542,22.74546661,0.910434954,-0.135372147,0.658578623,0.793685587
ENSDARG00000053840,ei24,etoposide induced 2.4,163.5717836,196.0620109,1.198628565,0.261384661,0.062932551,0.139305156
ENSDARG00000053853,slc13a2,"solute carrier family 13 (sodium-dependent dicarboxylate transporter), member 2",13.57009424,8.641717729,0.636847521,-0.650980101,0.121512596,0.234218482
ENSDARG00000053857,ccdc187,coiled-coil domain containing 187,626.1585224,747.4983398,1.193784192,0.255542055,0.026188742,0.068407589
ENSDARG00000053858,crip1,cysteine-rich protein 1,2212.202731,5720.263991,2.585776757,1.370597726,3.90E-37,3.45E-35
ENSDARG00000053859,ism2b,isthmin 2b,7.139203759,13.51951195,1.893575086,0.92111263,0.034962968,0.086470813
ENSDARG00000053862,crygmx,"crystallin, gamma MX",1.515881612,0.65011194,0.429243742,-1.220130992,0.484082107,0.651118255
ENSDARG00000053864,elmsan1b,ELM2 and Myb/SANT-like domain containing 1,2018.420827,1582.987121,0.784270215,-0.350577284,0.028915312,0.073903457
ENSDARG00000053868,etv2,ets variant 2,31.68192765,49.82361594,1.572601386,0.653153031,0.005338566,0.017823653
ENSDARG00000053876,klhl26,kelch-like family member 26,57.34515155,41.08984657,0.716540613,-0.480879618,0.023499076,0.062553728
ENSDARG00000053878,inpp5l,inositol polyphosphate-5-phosphatase L,626.9421129,605.7524815,0.966201668,-0.049603751,0.685205033,0.816150368
ENSDARG00000053884,med13a,mediator complex subunit 13a,2618.647812,3880.566326,1.481896812,0.567444993,0.004633179,0.015825295
ENSDARG00000053890,tmem62,transmembrane protein 62,542.7511021,549.3162234,1.012095985,0.017346118,0.882811187,0.950440049
ENSDARG00000053896,slc30a1b,"solute carrier family 30 (zinc transporter), member 1b",6.139627098,15.96455333,2.59998744,1.378504654,0.001554293,0.00610962
ENSDARG00000053906,angpt2b,angiopoietin 2b,27.47388253,54.93658615,1.999556726,0.99968021,0.000269119,0.001288024
ENSDARG00000053912,fbl,fibrillarin,1030.753026,653.7048109,0.63420156,-0.65698667,0.000266069,0.00127552
ENSDARG00000053917,alg10,asparagine-linked glycosylation 10,26.30773246,23.17284823,0.880842446,-0.183044105,0.568536502,0.722878703
ENSDARG00000053918,srfa,serum response factor a,314.3313182,359.7768429,1.144577958,0.194815729,0.117274772,0.22798395
ENSDARG00000053928,si:dkey-117a8.3,,1.504928461,2.80549216,1.863629138,0.898114792,0.43484291,0.604103
ENSDARG00000053929,opn4b,opsin 4b,3.94107368,8.272138511,2.098676784,1.069479995,0.076761266,0.163424058
ENSDARG00000053934,hdhd3,haloacid dehalogenase-like hydrolase domain containing 3,31.29416582,22.02412015,0.703786658,-0.506789931,0.186785283,0.325892557
ENSDARG00000053939,tgfa,"transforming growth factor, alpha",32.06809004,9.454146803,0.294836766,-1.762011655,7.84E-08,7.37E-07
ENSDARG00000053950,lin37,lin-37 DREAM MuvB core complex component,63.57906689,76.37649997,1.201280585,0.264573163,0.152222539,0.278961421
ENSDARG00000053953,,myeloid-associated differentiation marker-like 2,22.27459024,45.90078174,2.060631446,1.043086495,4.33E-05,0.000247787
ENSDARG00000053956,sptbn2,"spectrin, beta, non-erythrocytic 1",4459.596418,4628.296423,1.037828528,0.053568098,0.630587179,0.772049955
ENSDARG00000053959,cdc42ep2,CDC42 effector protein (Rho GTPase binding) 2,296.278858,153.6070062,0.518455785,-0.947707138,0.000392963,0.001797324
ENSDARG00000053961,slc2a11a,"solute carrier family 2 (facilitated glucose transporter), member 11a",5.775454427,1.094018472,0.189565846,-2.399229034,0.004162572,0.014407104
ENSDARG00000053979,bc2,putative breast adenocarcinoma marker,486.0183708,742.1326743,1.52696316,0.610665256,1.46E-07,1.32E-06
ENSDARG00000053987,htr1b,5-hydroxytryptamine (serotonin) receptor 1B,5.975976159,6.668638638,1.115888446,0.15819281,0.890039022,0.955520888
ENSDARG00000053990,hmgb2b,high mobility group box 2b,325.2638327,394.9740836,1.214318438,0.280146798,0.025633645,0.067136283
ENSDARG00000053992,sfi1,SFI1 centrin binding protein,156.2269914,135.1674109,0.865199698,-0.208894934,0.15989717,0.29009561
ENSDARG00000053995,gpank1,G patch domain and ankyrin repeats 1,56.73943833,62.40542689,1.099858033,0.137317316,0.465381514,0.632912368
ENSDARG00000054003,rargb,,680.4349864,675.4029525,0.992604692,-0.010708821,0.910830237,0.967813987
ENSDARG00000054007,ppp1r2,"protein phosphatase 1, regulatory (inhibitor) subunit 2",181.1913832,169.4012954,0.934930555,-0.097068887,0.522537057,0.68477839
ENSDARG00000054010,scaf1,SR-related CTD-associated factor 1,1696.576419,1402.982203,0.82694912,-0.274129528,0.012194111,0.036088893
ENSDARG00000054023,ttll6,"tubulin tyrosine ligase-like family, member 6",1.312675421,1.121637101,0.854577229,-0.226717219,0.956096033,0.996636004
ENSDARG00000054026,mustn1a,"musculoskeletal, embryonic nuclear protein 1a",42.62026419,226.0975482,5.304829702,2.407306438,8.59E-47,1.11E-44
ENSDARG00000054030,hoxb5b,homeobox B5b,4.106597553,0.80179174,0.1954407,-2.355197161,0.024995485,0.065751863
ENSDARG00000054031,mxd4,MAX dimerization protein 4,286.3831938,204.5225026,0.714157789,-0.485685231,0.037163808,0.090857804
ENSDARG00000054032,rab24,"RAB24, member RAS oncogene family",102.1964202,111.9858125,1.095789036,0.131970073,0.424295214,0.594837757
ENSDARG00000054033,hoxb1b,,5.775497169,5.691849296,0.985519274,-0.021044008,1,1
ENSDARG00000054050,vsig8a,V-set and immunoglobulin domain containing 8a,8.978323376,3.463891244,0.385874425,-1.373796667,0.021891594,0.058979033
ENSDARG00000054054,zgc:153219,zgc:153219,6.335267945,6.702599536,1.057972863,0.081302622,0.935194641,0.983477663
ENSDARG00000054055,ostn,osteocrin,36.43791389,62.1183565,1.70475324,0.769562927,0.000323795,0.001511086
ENSDARG00000054058,h1fx,"H1 histone family, member X",364.1919336,597.8080555,1.641462534,0.714981821,0.000276055,0.001316918
ENSDARG00000054060,pof1b,"premature ovarian failure, 1B",9285.77243,8702.208874,0.937155094,-0.093640269,0.410455249,0.580957032
ENSDARG00000054063,arpc4,"actin related protein 2/3 complex, subunit 4",811.6297597,865.3032063,1.066130375,0.092383873,0.373839247,0.543977477
ENSDARG00000054076,tatdn3,TatD DNase domain containing 3,11.16093059,6.860551078,0.614727983,-0.701979935,0.145640404,0.269909376
ENSDARG00000054087,irs1,insulin receptor substrate 1,1019.064327,1249.927219,1.226543761,0.294598708,0.006993025,0.022546461
ENSDARG00000054096,rbm41,RNA binding motif protein 41,75.1606717,91.36049607,1.21553305,0.281589121,0.136679996,0.257557056
ENSDARG00000054103,ripply1,ripply1,3.153933444,1.015580825,0.32221942,-1.633884647,0.141513369,0.26411315
ENSDARG00000054122,zgc:91908,zgc:91908,538.728569,1070.320616,1.986751196,0.990411213,6.00E-18,1.67E-16
ENSDARG00000054124,htr1d,"5-hydroxytryptamine (serotonin) receptor 1D, G protein-coupled",6.13569886,0.672731617,0.109787303,-3.187216881,0.003914159,0.01366045
ENSDARG00000054128,im:7136021,im:7136021,142.0869958,84.81089971,0.596897009,-0.74444607,1.63E-05,0.000101741
ENSDARG00000054136,ccdc105,coiled-coil domain containing 105,7.434234085,5.890770748,0.792412274,-0.335676868,0.56480388,0.719618379
ENSDARG00000054137,adgrg6,adhesion G protein-coupled receptor G6,441.3035869,276.7284636,0.627071351,-0.673298486,6.27E-08,5.98E-07
ENSDARG00000054152,nmbr,,3.558922946,1.517158412,0.426458223,-1.229523678,0.18871334,0.328619568
ENSDARG00000054153,ftr50,"finTRIM family, member 49",135.6637629,164.1037908,1.209634597,0.274571308,0.076700746,0.163310067
ENSDARG00000054154,bms1,BMS1 ribosome biogenesis factor,664.8889415,392.9766488,0.591041651,-0.758668293,4.40E-09,5.01E-08
ENSDARG00000054155,pcna,proliferating cell nuclear antigen,909.6101861,1023.621464,1.125340673,0.170361812,0.127688499,0.243940121
ENSDARG00000054160,zgc:113625,GTPase IMAP family member 7,83.3001362,180.1523846,2.162676198,1.112817677,0.010418421,0.031613216
ENSDARG00000054162,nfatc4,"nuclear factor of activated T-cells, cytoplasmic, calcineurin-dependent 4",235.2156249,378.8792634,1.610771617,0.687751957,7.34E-08,6.95E-07
ENSDARG00000054164,mrps17,mitochondrial ribosomal protein S17,140.2432467,120.7704789,0.86115104,-0.215661796,0.176183979,0.312095811
ENSDARG00000054170,ltb4r2b,leukotriene B4 receptor 2b,344.1791183,341.0351764,0.990865417,-0.013238976,0.907346087,0.96590984
ENSDARG00000054172,pgrmc1,progesterone receptor membrane component 1,380.9657942,432.0152628,1.133999785,0.181420367,0.137441156,0.25854839
ENSDARG00000054177,adgra1a,adhesion G protein-coupled receptor A1a,3.916135246,0.622493312,0.159170739,-2.651352951,0.01675855,0.047107506
ENSDARG00000054184,btr06,"bloodthirsty-related gene family, member 6",1.505651988,1.076117176,0.714907746,-0.484171012,0.817390647,0.908798608
ENSDARG00000054186,ncs1b,neuronal calcium sensor 1b,8.440652556,10.64271559,1.260856867,0.334404509,0.477860717,0.645756234
ENSDARG00000054191,pgk1,phosphoglycerate kinase 1,1043.899747,1088.514763,1.042738753,0.060377751,0.564586505,0.719419751
ENSDARG00000054196,,putative sodium-coupled neutral amino acid transporter 8,5.047925373,3.044177322,0.603133756,-0.729450114,0.365756191,0.53574652
ENSDARG00000054199,mthfd2l,methylenetetrahydrofolate dehydrogenase (NADP+ dependent) 2-like,5.421621037,4.387479145,0.809291137,-0.305269299,0.78512707,0.885577757
ENSDARG00000054201,rnf40,,788.7249386,762.1292498,0.96628019,-0.04948651,0.671342397,0.803893449
ENSDARG00000054208,phkg2,"phosphorylase kinase, gamma 2 (testis)",93.15569941,118.5343989,1.272430213,0.347586533,0.035237205,0.087001957
ENSDARG00000054211,st8sia7.1,"ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 7.1",1.669836084,2.096997096,1.255657043,0.328442475,0.856250061,0.93408327
ENSDARG00000054213,hectd1,HECT domain containing 1,5718.66151,6041.324137,1.056422743,0.079187266,0.456082822,0.623964597
ENSDARG00000054220,ap4s1,"adaptor-related protein complex 4, sigma 1 subunit",58.42015903,62.90314204,1.076735605,0.106664037,0.633168027,0.773413235
ENSDARG00000054222,fbxl8,F-box and leucine-rich repeat protein 8,54.58121565,43.86254345,0.803623358,-0.315408596,0.162895248,0.294416587
ENSDARG00000054224,ipo11,importin 11,959.4433372,797.3689244,0.83107471,-0.26694992,0.018667617,0.051522537
ENSDARG00000054250,crbn,cereblon,63.88966681,65.94600979,1.032185342,0.045702049,0.863930456,0.939523422
ENSDARG00000054251,pqlc3,PQ loop repeat containing 3,113.3297136,164.4301899,1.450896978,0.536945083,0.000371554,0.00170842
ENSDARG00000054253,sobpa,sine oculis binding protein homolog (Drosophila) a,104.0719416,48.28131226,0.463927622,-1.10802835,2.32E-09,2.75E-08
ENSDARG00000054255,tctex1d2,Tctex1 domain containing 2,22.20884388,36.44165075,1.640833269,0.714428649,0.035826562,0.088187301
ENSDARG00000054259,nat10,N-acetyltransferase 10,1143.937543,725.2452372,0.63399056,-0.657466736,1.21E-06,9.37E-06
ENSDARG00000054264,cog4,component of oligomeric golgi complex 4,470.568169,607.8496961,1.291735065,0.369310203,0.001460245,0.005789528
ENSDARG00000054271,cdkn1bb,cyclin-dependent kinase inhibitor 1Bb,708.4206238,1252.907415,1.768591433,0.822600805,3.03E-13,5.62E-12
ENSDARG00000054272,caprin1b,cell cycle associated protein 1b,5972.276099,3717.932714,0.622532018,-0.683780055,1.33E-10,1.84E-09
